employee_id,join_date,department,designation,age,salary_inr,performance_score,phone,is_active,manager_id
EMP01336,2019-03-07,HR,HR Manager,24,846476.0,3.1156591501719335,+91-7334267550,True,EMP00017
EMP01278,2022-01-23,Engineering,SDE I,55,1239433.0,3.3331170055476296,+91-7215070807,True,EMP00057
EMP00935,2023-05-05,Operations,COO,57,1520425.0,4.354375154343074,+91-7327110924,True,EMP00141
EMP00109,2020-05-21,Sales,Sales Manager,46,3485591.0,3.1929559011640247,+91-8306115145,False,EMP00115
EMP00569,2018-08-17,Sales,VP Sales,51,4718907.0,,+91-9823856080,True,EMP00140
EMP00891,2025-08-02,HR,HR Manager,26,877012.0,4.588455875478356,+91-8546602093,True,EMP00099
EMP00948,2017-10-03,Operations,COO,45,2969660.0,3.7360864765216797,+91-9368589796,True,EMP00085
EMP01053,2021-12-19,Finance,Manager,41,4932063.0,2.309367071405156,+91-9730573271,True,EMP00036
EMP00885,2018-08-14,Finance,Director,35,3861519.0,2.789214763141442,+91-8443567727,True,EMP00108
EMP01317,2023-11-16,Engineering,SDE I,22,3661794.0,2.0726915495346927,+91-9974500364,True,EMP00064
EMP00851,2025-02-18,Engineering,SDE I,30,608864.0,3.947682970576958,+91-9637612960,True,EMP00049
EMP00735,2017-10-11,Marketing,Campaign Manager,42,1109431.0,,+91-9311669852,True,EMP00178
EMP00718,2018-05-15,Finance,Senior Analyst,32,4418670.0,,+91-8771383921,True,EMP00104
EMP00455,2019-01-01,HR,HR Analyst,52,2819547.0,,+91-9145045469,True,EMP00042
EMP00265,2020-10-06,Marketing,CMO,27,2836608.0,3.8797730210329826,+91-9048186071,True,
EMP00076,2023-11-14,HR,VP HR,43,283055.0833333333,,+91-8534434312,True,EMP00025
EMP00445,2019-12-04,Sales,Account Executive,22,706994.0,3.6697527998806847,+91-7738234116,True,EMP00036
EMP00396,2018-10-25,Sales,VP Sales,53,3725591.0,2.0402445494551524,+91-9170366655,True,EMP00149
EMP00177,2020-04-17,Engineering,SDE I,36,475371.0,2.285421683421104,+91-9901571408,False,EMP00142
EMP01043,2018-08-20,Finance,Manager,40,4562160.0,3.7076639411626715,31413341,True,EMP00061
EMP01363,2016-09-22,Engineering,SDE I,28,3209716.0,2.0311278375875212,+91-9115269424,True,EMP00157
EMP01094,2024-10-17,Sales,SDR,39,3276611.0,3.5757298581727,+91-9804768046,True,EMP00003
EMP01174,2024-11-16,Marketing,Marketing Analyst,47,3788898.0,3.799432685373591,87658347,True,EMP00132
EMP00596,2026-02-15,Engineering,SDE II,36,3536776.0,3.757719920373498,+91-9695448386,True,
EMP00062,2024-03-23,Finance,Director,26,3559666.0,3.5334347239240116,+91-8572217132,True,EMP00067
EMP00873,2024-06-05,Engineering,SDE II,41,2508731.0,2.7131534540268185,+91-8548341053,True,EMP00149
EMP01165,2020-12-07,Marketing,CMO,38,4022536.0,4.224962913105276,+91-9892709661,False,
EMP01462,2025-12-13,Finance,Senior Analyst,22,3259253.0,2.720364538294299,23724632,True,EMP00026
EMP00279,2023-08-07,Sales,SDR,42,4166377.0,2.839745697318272,+91-7148098041,True,EMP00133
EMP00037,2021-07-18,HR,HR Analyst,40,3092845.0,3.286073353667849,+91-8150238884,True,EMP00023
EMP00663,2016-12-16,Sales,Account Executive,46,3371638.0,2.469427745863385,+91-7423311961,True,EMP00156
EMP01407,2026-01-10,Marketing,Campaign Manager,27,2561039.0,4.328676320925197,+91-9377449317,True,EMP00082
EMP01214,2023-07-12,Marketing,Campaign Manager,34,4088872.0,2.1516987234684626,+91-9039222721,True,EMP00192
EMP00978,2017-11-03,Marketing,CMO,57,664017.0,2.9330724273461533,+91-8058347592,False,EMP00014
EMP00739,2021-10-18,Operations,Ops Analyst,31,441468.0,3.0900561039377727,+91-9612849067,True,EMP00191
EMP00192,2021-02-01,Engineering,Senior SDE,39,376685.5,,26578814,True,EMP00184
EMP00920,2025-08-05,HR,HR Analyst,50,4392283.0,3.9334951151420254,+91-8437994080,True,EMP00146
EMP00457,2019-08-10,HR,HR Analyst,35,1747901.0,2.3218100455372963,+91-7304201496,True,EMP00109
EMP00676,2019-01-08,Engineering,Staff SDE,35,65936.66666666667,3.632462021300018,+91-7584657419,True,EMP00108
EMP00761,2024-11-27,Operations,Ops Manager,55,2720784.0,2.798247621140392,+91-8797052016,True,EMP00025
EMP01408,2017-01-25,Operations,Ops Analyst,29,1604181.0,4.83224281635917,+91-9451341146,True,EMP00199
EMP00729,2019-07-18,Engineering,SDE I,55,1857885.0,4.111815908846231,+91-7067890857,False,EMP00077
EMP00413,2022-05-23,Finance,Senior Analyst,29,3178175.0,2.582561602536277,+91-7078721172,True,EMP00008
EMP00826,2019-05-31,Operations,Ops Analyst,38,1370063.0,2.7115235074205883,+91-7451271674,True,EMP00032
EMP00617,2018-03-24,Sales,Account Executive,23,1503650.0,2.0397962455160634,+91-9824623272,True,
EMP00115,2020-09-28,Engineering,SDE I,30,2150993.0,2.4026708390982123,+91-9580446879,True,EMP00005
EMP00418,2024-09-19,Engineering,Senior SDE,27,3136758.0,3.2999986840651827,+91-8205493039,True,EMP00048
EMP01484,2018-07-15,Marketing,CMO,56,1508807.0,4.499983245332306,+91-7882732458,True,EMP00091
EMP00970,2024-02-04,Marketing,Marketing Analyst,32,4755822.0,4.557278906425529,+91-9835377126,True,EMP00174
EMP00605,2020-04-12,Engineering,SDE II,54,1012420.0,3.853870383400186,28218105,False,EMP00119
EMP01490,2017-05-02,Marketing,Marketing Analyst,57,3686248.0,3.1850337528022377,+91-8127300263,True,EMP00182
EMP00090,2019-05-15,Sales,VP Sales,40,2734233.0,4.380732860288582,+91-9130098799,True,EMP00142
EMP00849,2016-12-04,HR,HRBP,27,292898.0,3.5367651978908996,+91-7485500742,True,EMP00137
EMP01191,2019-09-22,HR,HR Analyst,39,2191757.0,4.987850793405695,+91-7043236350,True,EMP00196
EMP01489,2021-11-04,Finance,Manager,48,1718255.0,,+91-9281266043,True,EMP00089
EMP00754,2018-07-05,Finance,Analyst,35,3767789.0,3.477782388713991,+91-9289226691,True,EMP00091
EMP00499,2025-04-13,Finance,Analyst,49,4999884.0,2.2415916426698885,+91-8817939863,False,EMP00166
EMP00012,2026-03-29,Engineering,SDE I,56,2405957.0,3.1535022987718673,+91-9090374216,True,EMP00076
EMP00397,2022-05-06,Sales,VP Sales,47,2130575.0,4.52334839369173,+91-7505824517,True,EMP00036
EMP00285,2021-09-07,Operations,Ops Analyst,48,556484.0,2.8352512955043894,+91-8076429278,True,EMP00059
EMP01067,2021-11-22,HR,HRBP,32,4119636.0,2.73648700584685,+91-9006100935,True,EMP00178
EMP00691,2023-12-01,Finance,Director,54,739466.0,3.8640101818586463,+91-7321062289,True,EMP00001
EMP01281,2019-12-29,Finance,Senior Analyst,26,4360757.0,,+91-8456050191,False,EMP00055
EMP01459,2022-05-05,Engineering,Senior SDE,25,1903840.0,3.1680907574063064,04464876,True,EMP00159
EMP00690,2021-01-16,Engineering,SDE II,40,3429287.0,3.244870107862675,+91-9787394564,True,EMP00190
EMP00852,2023-02-14,Operations,Ops Manager,33,348598.5833333333,2.9856990526233558,+91-8436349773,True,EMP00155
EMP00160,2021-06-08,Finance,Senior Analyst,25,3508311.0,3.8332803931287938,88073684,False,EMP00055
EMP00896,2018-03-18,Marketing,Marketing Analyst,45,445714.0,2.4954570866472294,+91-9829368602,True,EMP00076
EMP01238,2025-06-11,Engineering,Senior SDE,53,3785940.0,2.0106408449077207,,True,EMP00131
EMP00258,2022-01-20,Finance,Senior Analyst,51,1157414.0,3.653821688407687,+91-9839422533,True,EMP00189
EMP00336,2019-10-12,Finance,Manager,30,1197066.0,3.0400583273058785,+91-9282746664,True,EMP00173
EMP01463,2024-10-21,Finance,Analyst,29,3165676.0,2.3056394083062077,03777577,True,EMP00043
EMP01040,2016-12-09,Finance,Manager,56,1312050.0,2.163175942200205,+91-9339927193,True,EMP00088
EMP00516,2020-08-25,Engineering,SDE II,22,477231.0,3.811234983180988,+91-7208348198,True,EMP00012
EMP01016,2016-11-25,HR,VP HR,22,518826.0,3.9002957852198854,+91-9434028107,True,EMP00119
EMP00769,2022-07-22,HR,VP HR,26,2817096.0,3.782196118253948,+91-9774353661,True,EMP00093
EMP01369,2019-10-10,Engineering,Staff SDE,31,4059818.0,4.541155282917114,+91-9525805632,True,EMP00157
EMP00762,2022-10-25,Finance,Director,45,2025381.0,2.9281949752611225,+91-8247864260,False,EMP00064
EMP01146,2026-04-12,Operations,Ops Analyst,38,329402.25,4.675516493341032,+91-8967564855,True,EMP00172
EMP00522,2023-10-23,Operations,COO,49,3589654.0,4.256963156234412,+91-8033635550,True,EMP00141
EMP00023,2018-10-21,Sales,Account Executive,36,4237776.0,4.575890516536008,+91-9862059017,True,EMP00118
EMP00357,2021-02-16,Finance,Senior Analyst,47,400459.3333333333,4.046279765534802,+91-9738479443,True,EMP00095
EMP01324,2018-11-17,Marketing,CMO,43,678733.0,3.786433269174154,+91-8509606243,True,EMP00169
EMP00341,2023-07-19,Engineering,SDE I,27,3670039.0,4.759745522647958,+91-8197822399,True,EMP00083
EMP00432,2017-10-27,Marketing,CMO,44,2564637.0,2.3683815508224813,+91-9337601755,True,EMP00152
EMP00474,2017-07-07,Sales,SDR,28,3078957.0,4.144900893976927,+91-7506005419,True,EMP00063
EMP00218,2020-09-07,Sales,VP Sales,53,84465.33333333333,4.415320652004349,+91-8348807901,True,EMP00115
EMP00912,2025-06-28,Finance,Manager,25,1042614.0,3.1023921967141384,+91-8773181811,True,EMP00158
EMP01386,2026-03-24,Sales,Sales Manager,54,4664999.0,2.551568111730251,+91-8465497816,True,EMP00071
EMP01012,2023-04-05,Sales,VP Sales,57,2233650.0,4.8569195260443765,,True,EMP00113
EMP01492,2025-01-26,Engineering,Staff SDE,55,1269647.0,2.6266260270585287,+91-9963632050,False,EMP00118
EMP00094,2020-03-24,HR,HR Analyst,32,1988536.0,3.9939675382546387,+91-8554491453,True,EMP00064
EMP01009,2022-04-30,Engineering,Staff SDE,22,488161.0,4.598599416452766,+91-9169453922,True,EMP00027
EMP01071,2019-11-25,Marketing,CMO,23,4948719.0,4.984303456205666,+91-7901077896,True,EMP00154
EMP01093,2025-06-09,HR,HR Manager,55,2585053.0,4.792758843937595,+91-9286349055,True,EMP00057
EMP00697,2017-03-24,Engineering,Staff SDE,26,4497392.0,4.500236024685722,+91-9720355851,True,EMP00011
EMP00366,2024-12-28,Marketing,Campaign Manager,57,4910392.0,2.8193133868868094,+91-7418294107,True,EMP00085
EMP00997,2018-09-11,Engineering,Staff SDE,36,4941648.0,3.879503244555311,+91-9921324954,True,EMP00026
EMP00154,2022-08-01,Sales,VP Sales,57,669482.0,3.8027490653162017,+91-9810751849,True,EMP00004
EMP01100,2020-04-18,Operations,COO,42,2125802.0,3.013915787587475,+91-8829666834,True,EMP00034
EMP01352,2018-12-12,Finance,Director,26,2069464.0,4.574776945188306,80307468,True,EMP00172
EMP00491,2026-04-15,HR,VP HR,44,57261.25,2.8701391165561603,+91-7438593387,True,EMP00151
EMP00790,2021-06-09,Finance,Senior Analyst,31,1901952.0,3.5931540279268734,+91-7974661519,False,EMP00028
EMP00581,2020-02-07,Engineering,Senior SDE,49,3209024.0,3.8085054990326777,+91-8172758098,True,EMP00007
EMP00704,2018-03-25,HR,HRBP,24,691975.0,,22344714,True,EMP00015
EMP01311,2025-06-13,Engineering,Staff SDE,22,2049833.0,2.953708065521133,+91-9055028181,True,EMP00165
EMP00488,2022-06-30,Sales,VP Sales,52,3866389.0,3.751775192093869,+91-7856805870,True,EMP00117
EMP00560,2020-10-29,Sales,SDR,30,1545163.0,2.4346989617190062,+91-9578993917,True,EMP00075
EMP01142,2016-10-18,Operations,COO,23,1342971.0,2.507771261211363,43621746,True,EMP00002
EMP01120,2022-09-29,Marketing,Marketing Analyst,52,2925672.0,4.432203164095357,+91-7762997805,False,EMP00171
EMP00802,2020-03-06,Engineering,SDE II,53,1616548.0,3.498741775990165,+91-8088288520,True,EMP00019
EMP00513,2024-12-09,Finance,Analyst,36,888218.0,2.5673216700323938,+91-7334363605,True,EMP00152
EMP00634,2024-03-19,Marketing,Campaign Manager,35,2411282.0,4.523253464073234,+91-8844556899,True,EMP00088
EMP01388,2017-07-27,Sales,Account Executive,36,518406.0,2.712873752687669,+91-8423355143,True,EMP00013
EMP01393,2022-12-13,Sales,Sales Manager,30,383744.1666666667,2.2070887261548275,+91-9536334172,True,EMP00032
EMP00791,2018-01-27,Finance,Manager,24,3738422.0,2.9040683912293885,,True,EMP00166
EMP00117,2017-06-03,Sales,SDR,35,595835.0,3.900707047712375,,True,EMP00059
EMP00741,2025-04-06,Engineering,SDE II,57,1079961.0,,+91-7468634470,True,EMP00197
EMP01082,2023-05-23,Finance,Director,51,1410521.0,2.924010996807494,+91-9809872038,True,EMP00041
EMP00831,2019-02-10,Engineering,SDE II,37,2277221.0,4.116160754850778,+91-8587008081,True,EMP00041
EMP00120,2017-12-30,Finance,Director,28,2891442.0,4.727286853910152,40822427,True,EMP00026
EMP00657,2019-08-12,Engineering,SDE I,53,3514985.0,4.66509370702929,+91-9584742746,True,EMP00035
EMP01481,2019-03-26,Operations,Ops Manager,37,1283574.0,,+91-8802126342,True,EMP00060
EMP00636,2021-11-28,Finance,Analyst,40,257276.16666666666,2.85034399365887,+91-7192957974,True,EMP00124
EMP00370,2021-05-04,HR,HR Analyst,27,589125.0,4.867133293511015,+91-9375532245,True,EMP00042
EMP00269,2018-01-02,Engineering,SDE II,40,258422.08333333334,4.810968478908699,+91-8896856608,True,EMP00034
EMP00656,2023-08-29,Sales,Sales Manager,47,3990526.0,,+91-7092150462,True,EMP00078
EMP00936,2022-03-28,Marketing,Marketing Analyst,24,3510896.0,2.162311262115044,+91-8563683637,True,EMP00136
EMP00823,2026-02-10,Engineering,SDE I,34,2910627.0,4.863690536676954,+91-8698421765,True,EMP00123
EMP00867,2022-06-03,Operations,Ops Analyst,36,335073.4166666667,3.625033792031575,+91-9002111463,True,EMP00107
EMP00047,2025-10-08,Marketing,CMO,43,3808199.0,4.486797856566061,+91-7172490234,True,EMP00069
EMP01343,2026-04-07,HR,HRBP,34,194436.16666666666,3.241079737167596,+91-9988883392,True,EMP00024
EMP00992,2026-01-23,HR,HR Analyst,29,3519448.0,3.6163966135346115,+91-9048561239,True,EMP00167
EMP00877,2023-10-03,Sales,SDR,37,2196795.0,2.826214476602021,+91-7107294202,True,EMP00044
EMP00774,2022-01-29,Operations,COO,29,4364062.0,4.041588044456079,+91-9905435164,False,EMP00093
EMP00905,2024-07-13,HR,HR Analyst,34,4698921.0,,65142871,True,EMP00125
EMP00005,2025-02-06,Engineering,SDE I,48,4111788.0,2.7992241766311703,+91-7240249232,True,
EMP01004,2021-07-18,Sales,Account Executive,44,1337856.0,,74037600,True,EMP00051
EMP01354,2026-08-10,Sales,Sales Manager,56,332828.8333333333,4.685134158972512,73848817,True,EMP00111
EMP00264,2022-01-18,HR,VP HR,43,3789950.0,2.0706747677818957,+91-7860554662,True,EMP00122
EMP01232,2023-02-09,Engineering,SDE I,31,1896636.0,2.4636010179444354,+91-9669415814,True,EMP00116
EMP01425,2019-12-25,HR,HR Analyst,37,3242329.0,4.8008568232365905,+91-8663735929,True,EMP00106
EMP00444,2024-05-19,Marketing,Campaign Manager,33,3268506.0,,+91-7679296175,False,EMP00191
EMP01003,2025-12-31,Sales,SDR,57,805313.0,,+91-8604848253,False,EMP00126
EMP01078,2022-12-24,Sales,Sales Manager,38,2129339.0,4.717683922115416,+91-7970333238,True,EMP00120
EMP00838,2024-04-14,HR,HR Analyst,49,3968267.0,2.3265967653240702,+91-9700850366,True,EMP00087
EMP01395,2025-09-19,Operations,Ops Manager,26,3491298.0,,,False,EMP00142
EMP00305,2018-01-20,Engineering,Staff SDE,37,3139926.0,3.5032941972394465,+91-7064084229,True,EMP00197
EMP01222,2018-04-30,Marketing,Marketing Analyst,27,2658813.0,2.4982189018606817,+91-9147672079,True,EMP00083
EMP00314,2022-01-14,Sales,SDR,53,1447902.0,4.106530568544836,+91-8704031046,True,
EMP00150,2023-01-19,Operations,Ops Analyst,27,183729.75,,+91-8355264234,True,EMP00155
EMP01149,2026-03-06,Sales,SDR,46,245546.41666666666,2.1709582639984006,+91-8066267809,True,EMP00096
EMP00575,2025-12-27,HR,HR Analyst,30,631777.0,2.213920809347578,+91-9575044990,True,
EMP00051,2024-06-20,HR,HR Manager,31,2652748.0,,+91-9708515099,True,EMP00114
EMP01275,2024-07-28,Engineering,Senior SDE,51,310244.75,3.4261283498071227,+91-8778155415,True,EMP00186
EMP00727,2019-02-14,Finance,Senior Analyst,52,416774.0,2.1551413028345063,+91-8132503393,True,EMP00005
EMP00834,2017-12-03,Marketing,Marketing Analyst,54,368337.25,2.3511772511648745,+91-7032835952,True,EMP00048
EMP01116,2024-06-08,Sales,Account Executive,40,33838.583333333336,4.123369020133294,+91-8755368485,True,EMP00141
EMP01167,2020-09-30,Marketing,CMO,28,3240220.0,2.1795394482135944,+91-8511160322,True,EMP00154
EMP00471,2023-01-12,Sales,Sales Manager,56,550533.0,3.162075207964373,61185138,True,EMP00105
EMP00972,2021-12-29,Engineering,SDE I,56,175837.25,4.21148112444849,+91-8234435535,True,EMP00004
EMP00654,2021-03-28,Engineering,SDE II,46,4834007.0,,+91-7754808020,True,
EMP00400,2021-08-02,Engineering,SDE II,47,1864421.0,4.270937662122573,+91-9591248993,True,EMP00047
EMP00512,2025-06-11,Operations,Ops Analyst,30,4375954.0,2.583564873563108,+91-8738796554,False,EMP00072
EMP00321,2021-07-15,HR,VP HR,29,4147471.0,4.676579462019905,+91-8438064315,True,EMP00039
EMP00020,2026-01-31,Marketing,Campaign Manager,37,2419513.0,3.740206851642613,+91-8863428419,False,EMP00047
EMP00685,2019-02-06,HR,HRBP,34,4259045.0,,+91-8750888639,True,EMP00187
EMP00036,2023-08-13,Engineering,SDE II,27,2062965.0,2.205507021370967,+91-8155030830,True,EMP00058
EMP00903,2021-06-15,HR,HRBP,46,786047.0,,+91-8970209589,True,EMP00055
EMP00828,2022-12-16,Marketing,Marketing Analyst,27,4375354.0,3.8694628475290975,+91-8113124511,True,EMP00196
EMP01400,2018-09-04,Marketing,CMO,37,3734474.0,4.902039069929802,+91-9595395252,True,EMP00076
EMP00408,2018-07-04,Engineering,Staff SDE,56,491186.0,,+91-8916435970,True,EMP00150
EMP00921,2025-07-16,Engineering,Staff SDE,33,429388.0,4.178278642566191,+91-9363383159,True,EMP00084
EMP00538,2017-06-07,Engineering,SDE I,28,4920344.0,,+91-7898753932,False,EMP00015
EMP00759,2017-10-31,Finance,Analyst,25,224573.58333333334,4.348095529468743,+91-9329993951,True,EMP00188
EMP01063,2018-04-05,Finance,Analyst,30,3713209.0,2.689442388709061,+91-9585444766,True,EMP00184
EMP01200,2017-04-01,Engineering,SDE II,45,2000339.0,4.459353048237042,+91-9403749426,True,
EMP00246,2026-06-18,Engineering,Staff SDE,46,3870267.0,2.205565820609659,+91-8181781441,True,EMP00030
EMP01128,2020-02-26,Engineering,SDE II,28,4995052.0,3.7239333889682493,60471348,True,EMP00005
EMP00785,2020-07-25,Engineering,Senior SDE,22,3077844.0,2.4117155708378077,+91-8484641956,True,EMP00134
EMP00490,2018-01-20,HR,HR Analyst,25,4834426.0,2.7550990223522596,+91-9713967821,True,EMP00080
EMP00155,2021-08-18,HR,VP HR,38,3206217.0,3.88266404833999,+91-9640847564,True,EMP00113
EMP00962,2019-02-12,Engineering,Staff SDE,28,2411663.0,4.049845313541722,+91-7811629898,True,EMP00059
EMP00854,2018-09-11,Engineering,SDE I,38,780423.0,4.764068720546726,+91-9373533994,True,EMP00148
EMP00626,2018-02-22,Engineering,SDE II,52,725305.0,,+91-9331043276,True,EMP00151
EMP00686,2018-11-13,Marketing,Campaign Manager,49,1627958.0,3.459460785650836,,False,EMP00135
EMP00570,2018-03-17,Marketing,CMO,26,715403.0,,+91-9667158061,True,EMP00147
EMP01482,2017-03-24,Engineering,Senior SDE,23,1254963.0,3.4162913393394314,+91-9728192719,True,EMP00118
EMP00018,2023-09-13,Sales,Sales Manager,37,2479558.0,3.528753602195434,+91-8783271511,True,EMP00152
EMP00128,2018-03-14,Engineering,SDE I,41,2209951.0,2.7156788020111664,+91-9978005245,True,EMP00095
EMP01285,2023-01-11,Engineering,Senior SDE,40,4983904.0,4.006344795334668,+91-9461230242,True,EMP00033
EMP00928,2024-11-29,HR,VP HR,46,2545976.0,4.21898285991018,+91-9329576172,True,EMP00160
EMP00981,2019-07-29,Engineering,SDE I,27,727893.0,3.391428614087231,,True,EMP00093
EMP01235,2024-09-05,Engineering,Staff SDE,28,390324.6666666667,4.625819264832249,+91-7241954217,False,EMP00070
EMP00191,2020-09-21,HR,HR Manager,35,458109.0,,+91-7423306671,False,EMP00036
EMP01140,2022-12-22,Engineering,SDE II,27,49062.833333333336,2.182326751667132,+91-9510527986,True,EMP00053
EMP00993,2020-03-20,Finance,Analyst,48,1327441.0,,,True,EMP00046
EMP01129,2023-12-08,Operations,Ops Analyst,50,4559028.0,2.103539159658174,+91-9606485935,True,EMP00031
EMP01303,2017-02-21,HR,HR Manager,43,4442883.0,2.3731439059805832,+91-8342743262,True,EMP00055
EMP00607,2025-10-13,Engineering,SDE II,37,899130.0,2.5448697842704933,+91-8125109600,True,EMP00138
EMP00181,2018-04-19,Finance,Manager,34,3860012.0,3.2902752363157677,+91-8855647199,True,EMP00035
EMP00302,2019-06-02,HR,HR Manager,43,118790.75,3.610669198328829,+91-9495080805,True,EMP00035
EMP00497,2026-03-12,HR,HR Manager,55,2377480.0,2.5102822669104587,+91-7267498076,True,EMP00044
EMP01344,2019-12-03,Sales,Account Executive,31,1464323.0,3.9268907100273314,+91-8840763159,True,EMP00038
EMP01308,2019-03-02,Finance,Senior Analyst,37,2287339.0,2.908491089000753,+91-8279311314,True,EMP00093
EMP01288,2022-01-07,Engineering,SDE II,50,4247554.0,3.8727969093853485,+91-9783299677,True,EMP00104
EMP00518,2026-01-15,Engineering,Senior SDE,24,2746100.0,3.0992228182540145,+91-9084328811,False,EMP00153
EMP01070,2021-01-11,Sales,Sales Manager,27,4281318.0,2.2446295914265155,+91-9723243309,True,EMP00172
EMP00477,2018-04-14,HR,HRBP,37,4940616.0,4.0588065655331595,+91-7364824317,False,EMP00049
EMP00158,2020-07-23,Sales,Sales Manager,33,395615.1666666667,3.462400516491096,+91-8030445327,True,EMP00052
EMP01244,2022-12-24,Engineering,SDE II,41,127052.83333333333,4.026597979708585,+91-7953307144,False,EMP00050
EMP01196,2022-07-12,Operations,COO,29,4890700.0,,+91-8171068456,True,EMP00033
EMP00017,2018-08-29,Finance,Director,45,4789099.0,,+91-8459925684,True,EMP00110
EMP01073,2018-12-28,Sales,VP Sales,24,4137796.0,2.9538973485446878,+91-8772764183,True,EMP00120
EMP00340,2020-08-26,HR,HR Manager,24,3545437.0,4.539653557930955,,False,EMP00168
EMP00547,2022-07-16,Operations,Ops Analyst,30,2462903.0,4.061105480808431,+91-8958055838,True,EMP00030
EMP00659,2020-11-16,HR,HR Analyst,22,2804970.0,3.483437627535939,55614712,True,
EMP01277,2023-09-03,Operations,COO,29,2665146.0,2.3981787121201807,+91-9128672256,True,EMP00165
EMP01020,2018-03-23,Marketing,CMO,34,2209181.0,4.722901935998306,+91-9997839174,True,EMP00081
EMP01309,2018-01-06,Sales,SDR,46,1950642.0,3.3677861245671488,+91-8217353148,True,EMP00189
EMP00960,2017-09-06,Finance,Analyst,55,2563362.0,4.852479405580664,+91-9721512432,False,EMP00064
EMP01465,2016-11-30,Sales,VP Sales,55,300315.8333333333,,+91-9760855094,True,
EMP00284,2019-06-22,Sales,SDR,41,2839594.0,4.4198110987837325,+91-9593992222,True,EMP00191
EMP00798,2021-01-02,Sales,Account Executive,29,3363594.0,4.878879690439941,+91-9762055198,True,EMP00058
EMP00226,2025-10-20,HR,VP HR,53,1632357.0,,,True,EMP00058
EMP00027,2019-10-15,HR,HR Analyst,47,376334.0833333333,2.6478818557485373,+91-7223949468,True,EMP00102
EMP00438,2022-11-14,Operations,COO,43,666358.0,2.300791091380041,+91-9443503971,True,EMP00094
EMP00077,2018-02-14,Sales,Sales Manager,39,2428232.0,3.6886946997878542,,True,EMP00011
EMP00230,2016-10-07,Finance,Director,30,2419185.0,2.2170077928250245,+91-7691377964,True,EMP00065
EMP00038,2021-06-29,Sales,Sales Manager,28,4676918.0,3.031880386310975,+91-9989786000,True,EMP00122
EMP00750,2018-12-03,HR,VP HR,33,936830.0,4.348087278877769,+91-7474820363,True,EMP00044
EMP01046,2021-08-17,Marketing,Marketing Analyst,23,2732409.0,4.7865250552016985,+91-7987048022,True,EMP00112
EMP00470,2019-01-07,Operations,Ops Manager,57,4597299.0,3.865314374935495,+91-9006104765,False,EMP00171
EMP01331,2022-09-17,Finance,Senior Analyst,36,2704136.0,2.3628766231699276,+91-7191989992,True,EMP00051
EMP00611,2016-10-10,Marketing,CMO,54,1741665.0,,+91-8039361636,True,EMP00152
EMP00688,2019-10-12,Operations,COO,44,4636248.0,2.817165557604275,60231458,True,EMP00100
EMP01434,2024-08-27,Sales,Account Executive,55,4014723.0,,+91-8598917220,True,EMP00109
EMP00640,2019-10-18,HR,HRBP,38,3770754.0,2.4815573544032032,+91-7381347733,True,EMP00078
EMP01347,2022-05-30,Engineering,SDE II,31,4540375.0,4.101825783066681,+91-8487141787,True,EMP00115
EMP01219,2023-12-04,Sales,VP Sales,24,1966868.0,4.187553532606008,+91-8857741711,True,EMP00193
EMP01159,2025-05-05,Marketing,Campaign Manager,37,1384579.0,4.957564904431344,+91-8091579937,True,EMP00051
EMP01302,2023-05-20,Engineering,SDE I,28,3258772.0,2.725005791473797,+91-7076152571,False,EMP00066
EMP01419,2018-08-11,Engineering,SDE I,46,3597139.0,3.9499416412341244,+91-7313516723,True,EMP00020
EMP00801,2025-09-17,Engineering,SDE II,22,4991118.0,4.936397476194443,+91-8106905399,True,EMP00035
EMP00161,2026-01-06,Marketing,Campaign Manager,48,1373500.0,3.248212444406962,+91-9287131000,True,EMP00105
EMP00957,2017-05-04,Sales,Account Executive,33,1360538.0,4.634862798842825,+91-9725294143,True,
EMP01187,2024-04-27,Finance,Director,53,547018.0,3.6976265095860628,+91-7717326183,True,
EMP00822,2022-01-31,Operations,Ops Manager,30,3408860.0,4.658262659212909,+91-9330684321,True,EMP00179
EMP01323,2020-01-19,Sales,Account Executive,51,3539745.0,3.890610635027858,+91-9016412032,True,EMP00118
EMP00878,2026-05-12,Operations,COO,23,1252295.0,,+91-7871008403,True,
EMP00914,2023-08-09,HR,HR Manager,31,2046381.0,2.017692907775091,87432521,True,EMP00005
EMP00153,2021-03-05,Operations,Ops Analyst,46,2337445.0,3.810470193968973,+91-7038296244,False,EMP00167
EMP01429,2021-09-23,Engineering,Senior SDE,41,1585491.0,2.8062750035196,+91-9655587160,True,EMP00041
EMP00510,2021-10-28,HR,HRBP,51,836071.0,2.2470194206988237,+91-7591821411,True,EMP00056
EMP01136,2018-03-11,Engineering,SDE II,28,4446486.0,3.5446758502223297,+91-8248186182,True,EMP00195
EMP01251,2026-01-23,Sales,SDR,38,114338.0,3.442803052212241,+91-9118417780,True,EMP00098
EMP01310,2017-04-27,Engineering,Staff SDE,38,1995004.0,4.407578308424551,+91-7976489418,True,EMP00081
EMP00104,2017-07-17,Operations,Ops Manager,51,3420878.0,4.2796506847873665,+91-9271399449,True,
EMP00587,2020-09-30,Finance,Senior Analyst,57,2848978.0,3.9670570952119384,81035217,True,
EMP01381,2024-05-16,Engineering,SDE II,49,4145577.0,4.808036938313145,+91-9945005158,True,EMP00161
